"","time","age","gender","education","party","wom.refugees","wom.headscarf","wom.citizenship","wom.islam","wom.asylum","comment","list","subj","item","rating","item.string","item.type","pair"
"656","2022/05/31 1:20:22 PM GMT+2",25,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Bei der Frage welche Partei ich wählen würde kann ich gerade keine Angabe machen, weil ich gerade nicht wählen würde. Ich schreibe das hier weil ich vermute dass der Sinn hinter der Frage die grobe politische Richtung der Befragten ist. Bei der letzten BTW habe ich die Linke gewählt und würde das jetzt nicht mehr tun wegen sowohl innerparteilichen Konflikten als auch die Außenpolitische Haltung einiger einflussreichen Personen in der Partei. Idealerweise würde ich eine demokratisch-sozialistische Partei wählen, es gibt in Deutschland nur keine die meinen Ansprüchen entspricht.","11",223,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"657","2022/05/31 1:20:22 PM GMT+2",25,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Bei der Frage welche Partei ich wählen würde kann ich gerade keine Angabe machen, weil ich gerade nicht wählen würde. Ich schreibe das hier weil ich vermute dass der Sinn hinter der Frage die grobe politische Richtung der Befragten ist. Bei der letzten BTW habe ich die Linke gewählt und würde das jetzt nicht mehr tun wegen sowohl innerparteilichen Konflikten als auch die Außenpolitische Haltung einiger einflussreichen Personen in der Partei. Idealerweise würde ich eine demokratisch-sozialistische Partei wählen, es gibt in Deutschland nur keine die meinen Ansprüchen entspricht.","11",223,"target",2,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"658","2022/05/31 1:20:33 PM GMT+2",19,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"11",224,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"659","2022/05/31 1:20:33 PM GMT+2",19,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"11",224,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"660","2022/05/31 1:20:33 PM GMT+2",19,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"11",224,"target",2,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"661","2022/09/19 3:59:34 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"11",225,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"662","2022/09/19 3:59:34 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"11",225,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"663","2022/09/19 3:59:34 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"11",225,"target",4,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"664","2022/09/19 4:37:41 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"11",226,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"665","2022/09/19 4:37:41 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"11",226,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"666","2022/09/19 4:37:41 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"11",226,"target",1,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"667","2022/09/19 4:41:30 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"11",227,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"668","2022/09/19 4:41:30 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"11",227,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"669","2022/09/19 4:41:30 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"11",227,"target",1,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"670","2022/09/19 4:42:57 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"11",228,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"671","2022/09/19 4:42:57 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"11",228,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"672","2022/09/19 4:42:57 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"11",228,"target",4,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"673","2022/09/19 4:59:24 PM GMT+2",21,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme zu","Neutral",NA,"11",229,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"674","2022/09/19 4:59:24 PM GMT+2",21,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme zu","Neutral",NA,"11",229,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"675","2022/09/19 4:59:24 PM GMT+2",21,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme zu","Neutral",NA,"11",229,"target",1,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"676","2022/05/31 2:29:21 PM GMT+2",32,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Neutral","Neutral",NA,"12",230,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"677","2022/05/31 2:29:21 PM GMT+2",32,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Neutral","Neutral",NA,"12",230,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"678","2022/05/31 2:29:21 PM GMT+2",32,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Neutral","Neutral",NA,"12",230,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"679","2022/05/31 2:36:40 PM GMT+2",26,"männlich","Studium","FDP","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"12",231,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"680","2022/05/31 2:36:40 PM GMT+2",26,"männlich","Studium","FDP","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"12",231,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"681","2022/05/31 2:36:40 PM GMT+2",26,"männlich","Studium","FDP","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"12",231,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"682","2022/05/31 2:41:47 PM GMT+2",20,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"12",232,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"683","2022/05/31 2:41:47 PM GMT+2",20,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"12",232,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"684","2022/05/31 2:41:47 PM GMT+2",20,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"12",232,"target",2,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"685","2022/05/31 2:44:25 PM GMT+2",20,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"12",233,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"686","2022/05/31 2:44:25 PM GMT+2",20,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"12",233,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"687","2022/05/31 2:44:25 PM GMT+2",20,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"12",233,"target",2,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"688","2022/05/31 2:59:35 PM GMT+2",19,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",234,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"689","2022/05/31 2:59:35 PM GMT+2",19,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",234,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"690","2022/05/31 2:59:35 PM GMT+2",19,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",234,"target",4,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"691","2022/05/31 3:01:24 PM GMT+2",20,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",235,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"692","2022/05/31 3:01:24 PM GMT+2",20,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",235,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"693","2022/05/31 3:01:24 PM GMT+2",20,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",235,"target",2,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"694","2022/05/31 3:05:28 PM GMT+2",29,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"12",236,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"695","2022/05/31 3:05:28 PM GMT+2",29,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"12",236,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"696","2022/05/31 3:05:28 PM GMT+2",29,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"12",236,"target",2,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"697","2022/05/31 3:07:55 PM GMT+2",24,"weiblich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"12",237,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"698","2022/05/31 3:07:55 PM GMT+2",24,"weiblich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"12",237,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"699","2022/05/31 3:07:55 PM GMT+2",24,"weiblich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"12",237,"target",3,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"700","2022/05/31 3:12:34 PM GMT+2",25,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",238,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"701","2022/05/31 3:12:34 PM GMT+2",25,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",238,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"702","2022/05/31 3:12:34 PM GMT+2",25,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",238,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"703","2022/05/31 3:15:28 PM GMT+2",18,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"12",239,"control.c",4,"control.c","control.c","deutsches Staatsvolk"
"704","2022/05/31 3:15:28 PM GMT+2",18,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"12",239,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"705","2022/05/31 3:15:28 PM GMT+2",18,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"12",239,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"706","2022/05/31 3:22:54 PM GMT+2",23,"männlich","Hauptschule","keine Angabe","Ich stimme zu","Ich stimme nicht zu","Neutral","Ich stimme nicht zu","Neutral",NA,"12",240,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"707","2022/05/31 3:22:54 PM GMT+2",23,"männlich","Hauptschule","keine Angabe","Ich stimme zu","Ich stimme nicht zu","Neutral","Ich stimme nicht zu","Neutral",NA,"12",240,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"708","2022/05/31 3:22:54 PM GMT+2",23,"männlich","Hauptschule","keine Angabe","Ich stimme zu","Ich stimme nicht zu","Neutral","Ich stimme nicht zu","Neutral",NA,"12",240,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"709","2022/05/31 3:25:17 PM GMT+2",37,"männlich","Realschule","keine Angabe","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Neutral","Ich stimme zu",NA,"12",241,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"710","2022/05/31 3:25:17 PM GMT+2",37,"männlich","Realschule","keine Angabe","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Neutral","Ich stimme zu",NA,"12",241,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"711","2022/05/31 3:25:17 PM GMT+2",37,"männlich","Realschule","keine Angabe","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Neutral","Ich stimme zu",NA,"12",241,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"712","2022/05/31 3:26:09 PM GMT+2",31,"männlich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"12",242,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"713","2022/05/31 3:26:09 PM GMT+2",31,"männlich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"12",242,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"714","2022/05/31 3:26:09 PM GMT+2",31,"männlich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"12",242,"target",3,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"715","2022/05/31 3:30:17 PM GMT+2",20,"weiblich","Abitur","keine Angabe","Ich stimme nicht zu","Neutral","Neutral","Neutral","Neutral",NA,"12",243,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"716","2022/05/31 3:30:17 PM GMT+2",20,"weiblich","Abitur","keine Angabe","Ich stimme nicht zu","Neutral","Neutral","Neutral","Neutral",NA,"12",243,"control.nc",2,"control.nc","control.nc","deutsches Staatsvolk"
"717","2022/05/31 3:30:17 PM GMT+2",20,"weiblich","Abitur","keine Angabe","Ich stimme nicht zu","Neutral","Neutral","Neutral","Neutral",NA,"12",243,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"718","2022/05/31 3:32:29 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Neutral",NA,"12",244,"control.c",4,"control.c","control.c","deutsches Staatsvolk"
"719","2022/05/31 3:32:29 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Neutral",NA,"12",244,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"720","2022/05/31 3:32:29 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Neutral",NA,"12",244,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"721","2022/05/31 3:34:04 PM GMT+2",21,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",245,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"722","2022/05/31 3:34:04 PM GMT+2",21,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",245,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"723","2022/05/31 3:34:04 PM GMT+2",21,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",245,"target",4,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"724","2022/05/31 3:38:29 PM GMT+2",19,"männlich","Realschule","Grüne","Neutral","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Neutral","Ich habe kein Kommentar zu dieser Umfrage","12",246,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"725","2022/05/31 3:38:29 PM GMT+2",19,"männlich","Realschule","Grüne","Neutral","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Neutral","Ich habe kein Kommentar zu dieser Umfrage","12",246,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"726","2022/05/31 3:38:29 PM GMT+2",19,"männlich","Realschule","Grüne","Neutral","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Neutral","Ich habe kein Kommentar zu dieser Umfrage","12",246,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"727","2022/05/31 3:38:58 PM GMT+2",23,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Neutral","Neutral","Neutral",NA,"12",247,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"728","2022/05/31 3:38:58 PM GMT+2",23,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Neutral","Neutral","Neutral",NA,"12",247,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"729","2022/05/31 3:38:58 PM GMT+2",23,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Neutral","Neutral","Neutral",NA,"12",247,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"730","2022/09/19 4:01:27 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"12",248,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"731","2022/09/19 4:01:27 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"12",248,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"732","2022/09/19 4:01:27 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"12",248,"target",4,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"733","2022/09/19 4:37:38 PM GMT+2",25,"weiblich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",249,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"734","2022/09/19 4:37:38 PM GMT+2",25,"weiblich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",249,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"735","2022/09/19 4:37:38 PM GMT+2",25,"weiblich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"12",249,"target",3,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"736","2022/09/19 4:38:37 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"12",250,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"737","2022/09/19 4:38:37 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"12",250,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"738","2022/09/19 4:38:37 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"12",250,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"739","2022/09/19 4:41:26 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"12",251,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"740","2022/09/19 4:41:26 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"12",251,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"741","2022/09/19 4:41:26 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"12",251,"target",2,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
"742","2022/09/19 4:42:27 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"12",252,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"743","2022/09/19 4:42:27 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"12",252,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"744","2022/09/19 4:42:27 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"12",252,"target",1,"deutschen Staatsangehörigkeit","control","deutsches Staatsvolk"
